time (s),pulsewidth (us),force (lb)
7.968,1704,3.00
7.970,1713,2.57
7.972,1726,2.21
7.974,1742,1.71
7.976,1759,1.64
7.978,1774,1.36
7.980,1787,1.64
7.982,1796,1.43
7.984,1800,2.43
7.986,1798,2.36
7.988,1791,2.57
7.990,1779,3.14
7.992,1764,3.35
7.994,1748,4.14
7.996,1732,3.85
7.998,1717,4.21
8.000,1707,3.64
8.002,1701,3.93
8.004,1701,3.50
8.006,1706,3.07
8.008,1716,2.64
8.010,1730,2.07
8.012,1746,1.64
8.014,1763,1.50
8.016,1778,1.36
8.018,1790,1.14
8.020,1798,1.86
8.022,1800,1.64
8.024,1797,2.43
8.026,1788,3.07
8.028,1776,3.07
8.030,1760,4.00
8.032,1743,3.85
8.034,1727,4.28
8.036,1714,3.85
8.038,1704,4.21
8.040,1700,3.64
8.042,1702,3.28
8.044,1708,3.14
8.046,1720,2.07
8.048,1735,1.86
8.050,1751,1.36
8.052,1768,1.57
8.054,1782,1.50
8.056,1793,1.71
8.058,1799,1.64
8.060,1799,2.36
8.062,1794,2.50
8.064,1784,2.78
8.066,1770,3.78
8.068,1754,3.07
8.070,1737,4.21
8.072,1722,3.85
8.074,1710,4.14
8.076,1702,3.85
8.078,1700,3.71
8.080,1704,3.14
8.082,1712,2.57
8.084,1726,2.36
8.086,1741,1.78
8.088,1758,1.57
8.090,1774,1.43
8.092,1787,1.28
8.094,1796,1.64
8.096,1800,1.93
8.098,1798,2.21
8.100,1790,2.71
8.102,1778,3.35
8.104,1763,3.21
8.106,1746,4.64
8.108,1730,3.57
8.110,1716,4.14
8.112,1706,3.85
8.114,1700,3.78
8.116,1701,3.50
8.118,1707,3.00
8.120,1718,2.78
8.122,1733,1.78
8.124,1750,1.64
8.126,1766,1.50
8.128,1781,1.28
8.130,1792,1.64
8.132,1799,1.50
8.134,1800,2.21
8.136,1795,2.50
8.138,1785,2.86
8.140,1770,3.21
8.142,1754,3.78
8.144,1737,3.85
8.146,1722,4.50
8.148,1710,3.93
8.150,1702,4.07
8.152,1700,3.71
8.154,1704,3.35
8.156,1713,3.00
8.158,1726,2.28
8.160,1743,1.71
8.162,1760,1.43
8.164,1775,1.21
8.166,1788,1.36
8.168,1797,1.64
8.170,1800,1.64
8.172,1797,2.36
8.174,1789,2.71
8.176,1776,3.35
8.178,1761,3.64
8.180,1743,4.14
8.182,1727,4.07
8.184,1714,4.21
8.186,1704,4.57
8.188,1700,3.57
8.190,1702,3.50
8.192,1709,2.86
8.194,1721,2.21
8.196,1737,2.07
8.198,1754,1.57
8.200,1770,1.50
8.202,1785,1.28
8.204,1795,1.50
8.206,1800,1.50
8.208,1799,2.50
8.210,1792,2.21
8.212,1781,3.00
8.214,1766,3.57
8.216,1749,3.85
8.218,1732,4.00
8.220,1717,4.21
8.222,1706,4.28
8.224,1701,3.71
8.226,1701,3.93
8.228,1707,2.78
8.230,1718,2.64
8.232,1733,2.00
8.234,1749,1.64
8.236,1766,1.36
8.238,1781,1.36
8.240,1793,1.21
8.242,1799,1.50
8.244,1799,2.14
8.246,1794,2.07
8.248,1784,3.57
8.250,1769,3.21
8.252,1752,3.64
8.254,1735,4.14
8.256,1720,4.21
8.258,1708,4.28
8.260,1701,4.07
8.262,1700,3.93
8.264,1705,2.86
8.266,1715,2.93
8.268,1730,2.07
8.270,1746,1.71
8.272,1763,1.43
8.274,1779,1.28
8.276,1791,1.43
8.278,1798,1.64
8.280,1800,2.00
8.282,1795,2.14
8.284,1785,3.14
8.286,1771,2.64
8.288,1755,4.21
8.290,1737,3.57
8.292,1722,4.14
8.294,1709,4.28
8.296,1702,4.21
8.298,1700,4.14
8.300,1704,3.21
8.302,1714,2.71
8.304,1728,2.14
8.306,1745,1.71
8.308,1762,1.71
8.310,1778,1.14
8.312,1790,1.36
8.314,1798,1.14
8.316,1800,1.78
8.318,1796,2.28
8.320,1786,2.93
8.322,1772,3.28
8.324,1756,3.71
8.326,1738,3.64
8.328,1722,4.43
8.330,1710,4.14
8.332,1702,3.93
8.334,1700,3.78
8.336,1704,3.14
8.338,1714,3.14
8.340,1728,2.43
8.342,1744,1.93
8.344,1762,1.36
8.346,1778,1.21
8.348,1790,1.07
8.350,1798,1.78
8.352,1800,1.43
8.354,1796,2.43
8.356,1786,2.57
8.358,1772,3.21
8.360,1755,3.50
8.362,1738,4.07
8.364,1722,4.28
8.366,1710,4.14
8.368,1702,4.28
8.370,1700,3.64
8.372,1704,3.35
8.374,1714,2.86
8.376,1728,2.43
8.378,1745,1.93
8.380,1763,1.50
8.382,1779,1.07
8.384,1791,1.28
8.386,1798,1.50
8.388,1800,1.50
8.390,1795,2.57
8.392,1785,2.43
8.394,1771,3.21
8.396,1754,3.78
8.398,1736,4.14
8.400,1721,4.50
8.402,1708,4.21
8.404,1701,4.50
8.406,1700,3.57
8.408,1705,3.64
8.410,1716,2.78
8.412,1731,2.21
8.414,1748,1.71
8.416,1765,1.28
8.418,1781,1.36
8.420,1792,1.50
8.422,1799,1.50
8.424,1799,1.50
8.426,1794,2.36
8.428,1783,2.28
8.430,1768,3.85
8.432,1751,3.50
8.434,1733,4.14
8.436,1718,4.35
8.438,1707,4.28
8.440,1701,4.28
8.442,1701,3.71
8.444,1707,3.35
8.446,1719,2.64
8.448,1734,2.07
8.450,1751,2.00
8.452,1769,1.28
8.454,1784,1.28
8.456,1794,1.00
8.458,1800,1.50
8.460,1799,1.93
8.462,1792,2.50
8.464,1780,2.71
8.466,1764,3.64
8.468,1746,3.50
8.470,1729,4.43
8.472,1715,4.21
8.474,1705,4.14
8.476,1700,4.21
8.478,1702,3.43
8.480,1710,3.50
8.482,1723,2.64
8.484,1739,2.21
8.486,1756,1.43
8.488,1773,1.14
8.490,1787,1.21
8.492,1797,1.36
8.494,1800,1.64
8.496,1797,2.07
8.498,1789,2.64
8.500,1775,3.21
8.502,1758,3.35
8.504,1741,3.93
8.506,1724,4.21
8.508,1711,4.21
8.510,1702,4.43
8.512,1700,3.85
8.514,1704,3.64
8.516,1714,3.00
8.518,1728,2.50
8.520,1745,2.07
8.522,1763,1.57
8.524,1779,1.36
8.526,1791,1.07
8.528,1799,1.21
8.530,1800,1.36
8.532,1795,2.43
8.534,1784,2.36
8.536,1769,3.21
8.538,1751,3.64
8.540,1734,3.93
8.542,1718,4.35
8.544,1707,4.43
8.546,1701,4.64
8.548,1701,3.50
8.550,1707,3.57
8.552,1719,2.78
8.554,1735,2.07
8.556,1753,1.78
8.558,1770,1.36
8.560,1785,1.21
8.562,1795,1.28
8.564,1800,1.50
8.566,1798,1.50
8.568,1790,2.50
8.570,1777,2.43
8.572,1761,4.00
8.574,1743,3.85
8.576,1726,4.14
8.578,1712,4.57
8.580,1703,4.50
8.582,1700,4.43
8.584,1703,3.64
8.586,1713,3.21
8.588,1727,2.43
8.590,1744,1.86
8.592,1762,1.86
8.594,1778,1.14
8.596,1791,1.14
8.598,1798,1.00
8.600,1800,1.57
8.602,1795,2.14
8.604,1784,2.71
8.606,1769,3.21
8.608,1751,3.93
8.610,1733,3.64
8.612,1718,4.71
8.614,1706,4.21
8.616,1701,4.35
8.618,1701,3.85
8.620,1708,3.35
8.622,1720,3.07
8.624,1736,2.28
8.626,1754,2.00
8.628,1772,1.36
8.630,1786,1.21
8.632,1796,1.14
8.634,1800,1.57
8.636,1797,1.71
8.638,1789,2.28
8.640,1775,2.86
8.642,1758,3.43
8.644,1740,3.64
8.646,1723,4.21
8.648,1710,4.35
8.650,1702,4.07
8.652,1700,4.43
8.654,1705,3.57
8.656,1715,3.28
8.658,1730,2.57
8.660,1748,2.00
8.662,1766,1.64
8.664,1781,1.28
8.666,1793,1.07
8.668,1799,1.21
8.670,1799,1.57
8.672,1792,1.86
8.674,1780,3.00
8.676,1764,2.78
8.678,1746,3.85
8.680,1728,4.07
8.682,1714,4.50
8.684,1704,4.28
8.686,1700,4.35
8.688,1703,4.21
8.690,1712,3.07
8.692,1725,3.07
8.694,1743,1.93
8.696,1761,1.64
8.698,1777,1.21
8.700,1790,0.93
8.702,1798,1.43
8.704,1800,1.64
8.706,1795,1.93
8.708,1784,2.21
8.710,1768,3.00
8.712,1751,3.14
8.714,1733,4.64
8.716,1717,4.00
8.718,1706,4.43
8.720,1700,4.35
8.722,1701,4.00
8.724,1709,3.78
8.726,1722,3.21
8.728,1739,2.36
8.730,1757,1.71
8.732,1774,1.21
8.734,1788,1.36
8.736,1797,0.93
8.738,1800,1.36
8.740,1796,1.64
8.742,1786,1.93
8.744,1771,3.14
8.746,1754,3.14
8.748,1736,4.14
8.750,1720,4.14
8.752,1707,4.43
8.754,1701,4.50
8.756,1701,4.07
8.758,1707,3.78
8.760,1720,3.00
8.762,1736,2.43
8.764,1754,2.14
8.766,1772,1.43
8.768,1786,1.21
8.770,1796,1.00
8.772,1800,1.07
8.774,1797,1.43
8.776,1788,2.21
8.778,1773,2.43
8.780,1756,3.28
8.782,1738,3.57
8.784,1721,4.43
8.786,1708,4.50
8.788,1701,4.35
8.790,1701,4.21
8.792,1707,3.35
8.794,1718,3.64
8.796,1734,2.28
8.798,1753,2.21
8.800,1770,1.50
8.802,1785,1.00
8.804,1796,1.28
8.806,1800,1.14
8.808,1797,1.50
8.810,1788,2.07
8.812,1774,2.36
8.814,1757,2.93
8.816,1739,4.14
8.818,1722,3.57
8.820,1709,4.71
8.822,1701,4.21
8.824,1700,4.14
8.826,1706,3.64
8.828,1718,3.50
8.830,1734,2.78
8.832,1752,2.00
8.834,1770,1.43
8.836,1785,1.14
8.838,1796,0.93
8.840,1800,1.28
8.842,1797,1.28
8.844,1788,2.00
8.846,1774,2.43
8.848,1757,3.00
8.850,1738,3.78
8.852,1721,3.78
8.854,1709,4.43
8.856,1701,4.57
8.858,1701,4.14
8.860,1707,3.85
8.862,1719,3.43
8.864,1735,2.78
8.866,1753,2.21
8.868,1771,1.57
8.870,1786,1.07
8.872,1796,1.00
8.874,1800,1.21
8.876,1797,1.57
8.878,1788,1.93
8.880,1773,2.14
8.882,1755,2.86
8.884,1737,3.64
8.886,1720,4.35
8.888,1708,4.35
8.890,1701,4.57
8.892,1701,4.07
8.894,1708,4.07
8.896,1720,3.71
8.898,1737,2.57
8.900,1755,2.07
8.902,1773,1.43
8.904,1788,1.21
8.906,1797,1.21
8.908,1800,1.28
8.910,1796,1.21
8.912,1786,1.93
8.914,1771,1.86
8.916,1753,3.21
8.918,1734,3.85
8.920,1718,3.93
8.922,1706,4.57
8.924,1700,4.35
8.926,1702,4.43
8.928,1709,3.85
8.930,1723,3.57
8.932,1740,2.50
8.934,1759,1.93
8.936,1776,1.57
8.938,1790,1.14
8.940,1798,1.07
8.942,1800,1.28
8.944,1795,1.43
8.946,1783,2.00
8.948,1767,2.50
8.950,1749,3.35
8.952,1730,3.93
8.954,1715,3.85
8.956,1704,4.35
8.958,1700,4.35
8.960,1703,4.14
8.962,1712,3.78
8.964,1727,3.35
8.966,1744,2.64
8.968,1763,2.07
8.970,1780,1.71
8.972,1792,1.28
8.974,1799,1.07
8.976,1799,1.07
8.978,1792,1.36
8.980,1779,1.78
8.982,1762,2.50
8.984,1744,3.35
8.986,1726,3.93
8.988,1711,4.14
8.990,1702,4.21
8.992,1700,4.71
8.994,1705,4.00
8.996,1716,3.85
8.998,1732,3.35
9.000,1750,2.50
9.002,1768,1.86
9.004,1784,1.07
9.006,1795,1.21
9.008,1800,1.14
9.010,1798,1.21
9.012,1788,1.21
9.014,1774,2.28
9.016,1756,2.28
9.018,1737,3.93
9.020,1720,3.57
9.022,1708,4.43
9.024,1701,4.35
9.026,1701,4.50
9.028,1708,4.35
9.030,1721,3.71
9.032,1738,3.14
9.034,1757,2.14
9.036,1775,1.57
9.038,1789,1.57
9.040,1798,1.14
9.042,1800,1.00
9.044,1795,1.36
9.046,1783,1.64
9.048,1767,2.64
9.050,1749,2.71
9.052,1730,3.71
9.054,1715,4.07
9.056,1704,4.21
9.058,1700,4.43
9.060,1703,4.28
9.062,1713,3.64
9.064,1728,3.57
9.066,1746,2.86
9.068,1765,2.43
9.070,1781,1.64
9.072,1794,1.28
9.074,1800,1.28
9.076,1798,1.07
9.078,1790,1.43
9.080,1777,2.14
9.082,1759,2.21
9.084,1740,3.07
9.086,1723,3.50
9.088,1709,4.21
9.090,1701,4.35
9.092,1701,4.43
9.094,1707,4.14
9.096,1719,3.57
9.098,1736,3.50
9.100,1755,2.50
9.102,1773,2.00
9.104,1788,1.43
9.106,1797,1.21
9.108,1800,1.21
9.110,1795,1.43
9.112,1784,1.50
9.114,1768,2.21
9.116,1749,2.71
9.118,1731,2.93
9.120,1715,4.43
9.122,1704,3.64
9.124,1700,4.71
9.126,1703,4.43
9.128,1713,4.07
9.130,1728,3.50
9.132,1747,2.86
9.134,1766,2.36
9.136,1782,1.50
9.138,1794,1.71
9.140,1800,1.21
9.142,1798,1.28
9.144,1790,1.50
9.146,1775,1.64
9.148,1757,2.57
9.150,1738,2.93
9.152,1721,3.43
9.154,1708,4.14
9.156,1701,3.85
9.158,1701,4.14
9.160,1708,4.07
9.162,1722,3.64
9.164,1739,2.93
9.166,1758,2.78
9.168,1776,2.07
9.170,1790,1.71
9.172,1798,1.64
9.174,1800,1.14
9.176,1794,1.21
9.178,1781,1.57
9.180,1764,2.00
9.182,1745,2.64
9.184,1727,2.86
9.186,1712,3.78
9.188,1703,3.93
9.190,1700,4.50
9.192,1705,3.93
9.194,1716,4.00
9.196,1733,3.57
9.198,1752,2.93
9.200,1770,2.86
9.202,1786,1.71
9.204,1796,1.71
9.206,1800,1.14
9.208,1796,1.28
9.210,1786,1.57
9.212,1770,1.78
9.214,1751,2.28
9.216,1732,3.00
9.218,1716,3.00
9.220,1705,4.21
9.222,1700,3.93
9.224,1703,4.14
9.226,1713,4.00
9.228,1728,3.71
9.230,1746,3.21
9.232,1765,2.71
9.234,1782,2.28
9.236,1794,1.57
9.238,1800,1.36
9.240,1798,1.28
9.242,1789,1.57
9.244,1774,1.78
9.246,1756,2.07
9.248,1737,2.64
9.250,1720,3.14
9.252,1707,3.78
9.254,1700,3.93
9.256,1702,4.28
9.258,1710,3.93
9.260,1724,3.64
9.262,1742,3.43
9.264,1761,2.86
9.266,1779,2.43
9.268,1792,1.93
9.270,1799,1.57
9.272,1799,1.50
9.274,1791,1.50
9.276,1778,1.64
9.278,1760,2.36
9.280,1740,2.28
9.282,1722,3.57
9.284,1709,2.86
9.286,1701,4.00
9.288,1701,3.93
9.290,1708,3.93
9.292,1721,3.71
9.294,1739,3.43
9.296,1758,2.93
9.298,1776,2.50
9.300,1790,1.93
9.302,1799,1.78
9.304,1799,1.64
9.306,1793,1.28
9.308,1780,1.64
9.310,1762,2.36
9.312,1743,2.78
9.314,1725,2.86
9.316,1710,3.35
9.318,1702,3.50
9.320,1700,3.64
9.322,1707,3.93
9.324,1719,3.78
9.326,1737,3.21
9.328,1756,3.07
9.330,1775,2.57
9.332,1789,2.43
9.334,1798,2.07
9.336,1800,1.50
9.338,1794,1.64
9.340,1781,1.93
9.342,1764,2.21
9.344,1745,2.78
9.346,1726,2.57
9.348,1711,3.28
9.350,1702,3.35
9.352,1700,4.14
9.354,1706,3.50
9.356,1718,3.78
9.358,1736,3.57
9.360,1755,2.86
9.362,1774,2.78
9.364,1789,2.21
9.366,1798,1.86
9.368,1800,1.71
9.370,1794,1.86
9.372,1782,1.93
9.374,1764,2.14
9.376,1745,2.21
9.378,1726,2.93
9.380,1711,2.64
9.382,1702,3.93
9.384,1700,3.43
9.386,1706,3.57
9.388,1718,3.64
9.390,1736,3.21
9.392,1755,3.07
9.394,1774,2.71
9.396,1789,2.43
9.398,1798,2.00
9.400,1800,1.93
9.402,1794,1.93
9.404,1781,2.28
9.406,1764,2.21
9.408,1744,2.43
9.410,1726,2.71
9.412,1711,3.21
9.414,1702,3.35
9.416,1700,3.28
9.418,1706,3.57
9.420,1719,3.21
9.422,1737,3.14
9.424,1756,3.00
9.426,1775,2.36
9.428,1790,2.50
9.430,1798,2.43
9.432,1800,2.28
9.434,1793,2.36
9.436,1780,2.36
9.438,1762,2.36
9.440,1743,2.86
9.442,1724,2.43
9.444,1710,3.50
9.446,1701,2.71
9.448,1701,3.35
9.450,1707,3.14
9.452,1721,3.21
9.454,1739,3.21
9.456,1758,2.78
9.458,1777,2.64
9.460,1791,2.57
9.462,1799,2.07
9.464,1799,2.86
9.466,1792,2.14
9.468,1778,2.28
9.470,1760,2.21
9.472,1740,2.64
9.474,1722,3.21
9.476,1708,3.07
9.478,1701,3.14
9.480,1701,2.93
9.482,1709,2.93
9.484,1723,3.35
9.486,1742,3.07
9.488,1762,2.78
9.490,1779,2.64
9.492,1793,2.36
9.494,1799,2.64
9.496,1798,2.57
9.498,1790,2.50
9.500,1775,2.50
9.502,1756,2.50
9.504,1737,2.64
9.506,1719,3.14
9.508,1706,2.71
9.510,1700,3.43
9.512,1702,2.71
9.514,1712,3.43
9.516,1727,2.78
9.518,1746,2.64
9.520,1766,2.86
9.522,1783,2.28
9.524,1795,2.50
9.526,1800,2.43
9.528,1797,2.43
9.530,1787,2.64
9.532,1771,2.71
9.534,1751,2.78
9.536,1732,2.86
9.538,1715,3.07
9.540,1704,3.14
9.542,1700,2.93
9.544,1704,3.43
9.546,1715,2.93
9.548,1732,2.71
9.550,1751,2.36
9.552,1771,2.50
9.554,1787,2.14
9.556,1797,2.57
9.558,1800,2.50
9.560,1795,2.43
9.562,1783,2.93
9.564,1765,2.64
9.566,1746,3.50
9.568,1726,2.78
9.570,1711,3.14
9.572,1702,3.14
9.574,1700,3.14
9.576,1707,2.86
9.578,1720,2.86
9.580,1738,2.71
9.582,1758,2.14
9.584,1776,2.07
9.586,1791,2.43
9.588,1799,2.28
9.590,1799,2.50
9.592,1791,2.71
9.594,1777,2.93
9.596,1759,3.21
9.598,1739,2.86
9.600,1721,3.43
9.602,1707,3.07
9.604,1700,3.00
9.606,1702,3.28
9.608,1711,2.57
9.610,1726,2.57
9.612,1745,2.28
9.614,1765,2.21
9.616,1782,2.28
9.618,1795,2.36
9.620,1800,2.14
9.622,1797,2.50
9.624,1787,2.86
9.626,1770,3.21
9.628,1751,3.43
9.630,1731,3.21
9.632,1714,3.28
9.634,1704,3.64
9.636,1700,3.28
9.638,1705,3.07
9.640,1716,2.57
9.642,1734,2.21
9.644,1754,1.86
9.646,1773,2.14
9.648,1789,1.93
9.650,1798,2.07
9.652,1800,2.50
9.654,1793,2.57
9.656,1780,3.00
9.658,1762,3.35
9.660,1742,3.28
9.662,1723,3.78
9.664,1709,3.35
9.666,1701,3.78
9.668,1701,2.93
9.670,1709,2.86
9.672,1724,2.28
9.674,1743,2.14
9.676,1763,1.86
9.678,1781,1.86
9.680,1794,1.93
9.682,1800,2.21
9.684,1798,2.57
9.686,1788,2.64
9.688,1772,3.57
9.690,1752,3.21
9.692,1732,3.64
9.694,1715,3.64
9.696,1704,3.85
9.698,1700,3.14
9.700,1704,3.14
9.702,1716,2.57
9.704,1733,1.93
9.706,1753,1.78
9.708,1773,1.78
9.710,1789,1.57
9.712,1798,2.00
9.714,1800,2.28
9.716,1793,2.86
9.718,1780,3.07
9.720,1761,3.43
9.722,1741,3.64
9.724,1722,3.78
9.726,1708,3.50
9.728,1701,4.00
9.730,1701,2.71
9.732,1710,2.93
9.734,1725,2.50
9.736,1745,2.00
9.738,1765,1.64
9.740,1783,1.57
9.742,1795,1.64
9.744,1800,1.86
9.746,1797,2.00
9.748,1786,3.28
9.750,1769,3.14
9.752,1749,3.64
9.754,1729,3.57
9.756,1713,4.28
9.758,1703,3.85
9.760,1700,3.57
9.762,1706,3.21
9.764,1719,2.28
9.766,1737,2.14
9.768,1757,1.86
9.770,1776,1.43
9.772,1791,1.50
9.774,1799,1.57
9.776,1799,1.86
9.778,1791,2.71
9.780,1776,3.21
9.782,1756,3.35
9.784,1736,4.21
9.786,1718,3.71
9.788,1705,4.35
9.790,1700,3.71
9.792,1703,3.21
9.794,1714,2.93
9.796,1730,2.36
9.798,1751,2.00
9.800,1770,1.43
9.802,1787,1.50
9.804,1797,1.50
9.806,1800,1.43
9.808,1794,2.71
9.810,1781,2.86
9.812,1763,3.50
9.814,1742,3.57
9.816,1723,3.93
9.818,1709,4.14
9.820,1701,3.71
9.822,1701,3.64
9.824,1710,3.00
9.826,1725,2.50
9.828,1745,2.14
9.830,1765,1.71
9.832,1783,1.28
9.834,1795,1.36
9.836,1800,1.64
9.838,1796,2.21
9.840,1785,2.78
9.842,1768,3.21
9.844,1748,3.78
9.846,1728,4.07
9.848,1712,3.93
9.850,1702,4.28
9.852,1700,3.21
9.854,1707,3.43
9.856,1721,2.64
9.858,1740,2.28
9.860,1760,1.57
9.862,1779,1.21
9.864,1793,1.36
9.866,1800,1.07
9.868,1798,1.86
9.870,1788,2.43
9.872,1772,2.93
9.874,1752,3.64
9.876,1732,3.78
9.878,1715,4.21
9.880,1703,4.00
9.882,1700,4.00
9.884,1705,3.64
9.886,1718,2.78
9.888,1736,2.50
9.890,1756,1.78
9.892,1776,1.36
9.894,1791,0.93
9.896,1799,1.28
9.898,1799,1.57
9.900,1790,2.50
9.902,1775,2.93
9.904,1756,3.28
9.906,1735,4.00
9.908,1717,3.93
9.910,1705,4.93
9.912,1700,3.71
9.914,1704,3.71
9.916,1715,2.93
9.918,1733,2.64
9.920,1753,2.07
9.922,1773,1.43
9.924,1789,1.28
9.926,1798,0.86
9.928,1799,1.28
9.930,1792,2.28
9.932,1777,2.86
9.934,1758,3.50
9.936,1737,3.57
9.938,1719,4.35
9.940,1706,4.50
9.942,1700,4.14
9.944,1703,3.85
9.946,1714,3.00
9.948,1731,2.50
9.950,1751,1.86
9.952,1771,1.28
9.954,1788,1.00
9.956,1798,1.14
9.958,1800,1.50
9.960,1793,2.07
9.962,1779,2.86
9.964,1760,3.28
9.966,1739,3.93
9.968,1720,4.14
9.970,1706,4.43
9.972,1700,4.28
9.974,1703,3.71
9.976,1713,3.43
9.978,1730,2.50
9.980,1750,2.07
9.982,1771,1.28
9.984,1787,1.14
9.986,1798,1.07
9.988,1800,0.79
9.990,1793,1.86
9.992,1779,2.36
9.994,1760,3.00
9.996,1740,3.71
9.998,1721,4.28
10.000,1707,4.64
10.002,1700,4.35
10.004,1702,4.14
10.006,1713,3.50
10.008,1730,2.78
10.010,1750,2.00
10.012,1770,1.43
10.014,1787,0.93
10.016,1798,0.71
10.018,1800,1.14
10.020,1793,1.43
10.022,1779,2.43
10.024,1760,3.00
10.026,1739,3.78
10.028,1720,4.35
10.030,1706,4.43
10.032,1700,5.00
10.034,1703,3.71
10.036,1713,3.85
10.038,1730,2.64
10.040,1751,2.14
10.042,1771,1.43
10.044,1788,0.86
10.046,1798,0.86
10.048,1800,0.57
10.050,1793,1.43
10.052,1778,2.64
10.054,1759,3.14
10.056,1738,3.85
10.058,1719,4.21
10.060,1706,4.78
10.062,1700,4.50
10.064,1703,4.35
10.066,1714,3.57
10.068,1732,2.50
10.070,1753,1.93
10.072,1773,1.28
10.074,1789,1.00
10.076,1798,0.71
10.078,1799,1.07
10.080,1792,1.36
10.082,1776,2.57
10.084,1757,3.28
10.086,1736,3.64
10.088,1717,4.64
10.090,1705,4.21
10.092,1700,4.93
10.094,1704,3.64
10.096,1716,3.50
10.098,1734,2.78
10.100,1755,1.86
10.102,1775,1.36
10.104,1791,0.86
10.106,1799,0.50
10.108,1799,1.00
10.110,1790,1.21
10.112,1774,2.64
10.114,1754,3.14
10.116,1733,3.93
10.118,1715,4.35
10.120,1703,4.78
10.122,1700,4.85
10.124,1706,4.07
10.126,1719,3.71
10.128,1738,2.36
10.130,1759,1.71
10.132,1778,1.14
10.134,1793,0.71
10.136,1800,0.57
10.138,1798,1.07
10.140,1787,1.64
10.142,1770,2.36
10.144,1750,3.35
10.146,1729,4.00
10.148,1712,4.85
10.150,1702,4.43
10.152,1700,4.71
10.154,1708,4.07
10.156,1723,3.28
10.158,1742,2.57
10.160,1763,1.64
10.162,1782,1.07
10.164,1795,0.50
10.166,1800,0.57
10.168,1796,0.93
10.170,1784,1.71
10.172,1766,2.21
10.174,1745,3.71
10.176,1725,3.85
10.178,1709,4.85
10.180,1701,5.00
10.182,1701,4.85
10.184,1711,4.00
10.186,1727,3.21
10.188,1748,2.64
10.190,1768,1.43
10.192,1786,1.07
10.194,1797,0.43
10.196,1800,0.50
10.198,1793,1.00
10.200,1779,1.71
10.202,1760,2.64
10.204,1739,3.78
10.206,1720,4.14
10.208,1706,4.93
10.210,1700,4.64
10.212,1703,4.93
10.214,1715,4.14
10.216,1733,3.07
10.218,1754,2.07
10.220,1774,1.00
10.222,1790,0.71
10.224,1799,0.57
10.226,1799,0.71
10.228,1790,1.14
10.230,1774,1.93
10.232,1753,2.57
10.234,1732,4.35
10.236,1714,4.35
10.238,1703,4.93
10.240,1700,4.71
10.242,1706,4.50
10.244,1720,3.93
10.246,1740,2.86
10.248,1761,2.00
10.250,1780,0.71
10.252,1794,0.43
10.254,1800,0.50
10.256,1797,0.71
10.258,1785,1.50
10.260,1767,2.14
10.262,1745,3.07
10.264,1725,4.21
10.266,1709,4.50
10.268,1701,5.07
10.270,1701,4.78
10.272,1711,4.43
10.274,1727,3.57
10.276,1748,2.57
10.278,1769,1.36
10.280,1787,0.93
10.282,1797,0.43
10.284,1800,0.36
10.286,1793,0.71
10.288,1778,1.21
10.290,1758,2.57
10.292,1737,3.21
10.294,1718,4.43
10.296,1705,5.07
10.298,1700,4.57
10.300,1704,4.93
10.302,1717,4.14
10.304,1736,3.50
10.306,1757,2.28
10.308,1777,1.43
10.310,1792,0.57
10.312,1800,-0.14
10.314,1798,0.36
10.316,1787,1.00
10.318,1770,1.71
10.320,1749,2.64
10.322,1728,3.64
10.324,1711,4.50
10.326,1702,4.93
10.328,1701,5.07
10.330,1709,4.78
10.332,1725,3.85
10.334,1746,2.86
10.336,1767,1.86
10.338,1785,0.93
10.340,1797,0.29
10.342,1800,0.36
10.344,1794,0.21
10.346,1779,1.28
10.348,1760,1.93
10.350,1738,3.35
10.352,1719,4.07
10.354,1705,4.85
10.356,1700,5.57
10.358,1704,4.85
10.360,1716,4.64
10.362,1735,3.43
10.364,1757,2.64
10.366,1777,1.43
10.368,1792,0.57
10.370,1800,0.36
10.372,1798,0.21
10.374,1787,0.71
10.376,1770,1.78
10.378,1748,2.57
10.380,1728,3.57
10.382,1711,4.35
10.384,1701,5.28
10.386,1701,5.35
10.388,1710,4.85
10.390,1726,4.14
10.392,1747,3.21
10.394,1768,1.93
10.396,1786,1.28
10.398,1797,0.43
10.400,1800,0.21
10.402,1793,0.50
10.404,1778,0.93
10.406,1758,2.07
10.408,1736,3.07
10.410,1717,3.71
10.412,1704,5.07
10.414,1700,4.78
10.416,1705,5.64
10.418,1718,4.21
10.420,1738,3.71
10.422,1759,2.64
10.424,1779,1.43
10.426,1794,0.79
10.428,1800,0.36
10.430,1797,0.21
10.432,1785,0.86
10.434,1766,1.07
10.436,1745,2.43
10.438,1724,3.57
10.440,1708,4.07
10.442,1701,5.21
10.444,1702,4.93
10.446,1712,5.14
10.448,1730,4.28
10.450,1751,3.14
10.452,1772,2.28
10.454,1789,0.79
10.456,1799,0.43
10.458,1799,0.29
10.460,1790,0.21
10.462,1773,1.14
10.464,1752,1.86
10.466,1731,2.78
10.468,1713,3.85
10.470,1702,4.64
10.472,1700,5.35
10.474,1708,4.85
10.476,1723,4.71
10.478,1744,3.64
10.480,1766,2.57
10.482,1784,1.43
10.484,1797,0.64
10.486,1800,0.00
10.488,1794,0.36
10.490,1779,0.57
10.492,1759,1.93
10.494,1738,2.28
10.496,1718,3.43
10.498,1705,4.78
10.500,1700,4.85
10.502,1705,5.28
10.504,1718,4.57
10.506,1738,4.14
